row,col,x,y,lst
224,760,613905.0,3373965.0,324.34784
161,769,614175.0,3375855.0,323.0456
185,728,612945.0,3375135.0,322.07828
220,683,611595.0,3374085.0,323.18573
196,733,613095.0,3374805.0,320.59485
151,684,611625.0,3376155.0,317.6212
250,753,613695.0,3373185.0,314.8389
496,1100,624105.0,3365805.0,319.74377
453,1225,627855.0,3367095.0,323.7702
555,1196,626985.0,3364035.0,322.5226
445,1217,627615.0,3367335.0,323.6369
476,1155,625755.0,3366405.0,325.94406
492,1161,625935.0,3365925.0,325.86203
497,1225,627855.0,3365775.0,325.53732
556,1135,625155.0,3364005.0,319.97278
474,1166,626085.0,3366465.0,324.3239
488,1192,626865.0,3366045.0,319.66516
500,1171,626235.0,3365685.0,323.30194
491,1169,626175.0,3365955.0,325.54416
512,1217,627615.0,3365325.0,326.71994
900,1180,626505.0,3353685.0,322.28677
883,1177,626415.0,3354195.0,323.4489
900,1176,626385.0,3353685.0,323.14813
968,1201,627135.0,3351645.0,318.66367
896,1168,626145.0,3353805.0,321.75015
900,1206,627285.0,3353685.0,322.0612
916,1140,625305.0,3353205.0,322.09537
890,1172,626265.0,3353985.0,322.94644
903,1175,626355.0,3353595.0,322.29703
900,1207,627315.0,3353685.0,321.41177
1151,1045,622455.0,3346155.0,327.64624
1181,1063,622995.0,3345255.0,324.72723
1174,1105,624255.0,3345465.0,315.3277
1170,1060,622905.0,3345585.0,327.17798
1221,1084,623625.0,3344055.0,315.1978
1117,1008,621345.0,3347175.0,320.36926
1194,1033,622095.0,3344865.0,325.74924
1228,1041,622335.0,3343845.0,315.81305
1196,1064,623025.0,3344805.0,323.84198
1113,1018,621645.0,3347295.0,317.08115
1165,1056,622785.0,3345735.0,327.15063
1126,1092,623865.0,3346905.0,322.45767
1177,1014,621525.0,3345375.0,324.40936
1171,1051,622635.0,3345555.0,326.07736
1231,1025,621855.0,3343755.0,321.3981
1166,1049,622575.0,3345705.0,324.59735
1156,1011,621435.0,3346005.0,323.68817
1239,1075,623355.0,3343515.0,324.11542
1222,1039,622275.0,3344025.0,315.35846
1106,1028,621945.0,3347505.0,323.2746
1142,1056,622785.0,3346425.0,324.16327
1184,1101,624135.0,3345165.0,316.8897
1426,1035,622155.0,3337905.0,323.5617
1432,1074,623325.0,3337725.0,322.00308
1421,1033,622095.0,3338055.0,322.15347
1451,1021,621735.0,3337155.0,318.65683
1398,1071,623235.0,3338745.0,322.22867
1464,975,620355.0,3336765.0,327.1609
1380,1013,621495.0,3339285.0,312.83252
1387,1023,621795.0,3339075.0,314.52444
1440,961,619935.0,3337485.0,316.12408
1413,1005,621255.0,3338295.0,320.97424
917,1187,626715.0,3353175.0,323.3327
903,1247,628515.0,3353595.0,322.50894
910,1181,626535.0,3353385.0,323.1823
896,1169,626175.0,3353805.0,321.58267
897,1168,626145.0,3353775.0,321.9142
924,1157,625815.0,3352965.0,320.7965
968,1177,626415.0,3351645.0,314.5142
974,1154,625725.0,3351465.0,313.89212
972,1201,627135.0,3351525.0,319.56604
392,1537,637215.0,3368925.0,312.97952
374,1528,636945.0,3369465.0,324.33075
364,1531,637035.0,3369765.0,324.63153
366,1454,634725.0,3369705.0,322.27652
372,1477,635415.0,3369525.0,322.17398
389,1516,636585.0,3369015.0,316.82477
374,1525,636855.0,3369465.0,324.31024
373,1536,637185.0,3369495.0,323.53094
428,1531,637035.0,3367845.0,321.6613
336,1525,636855.0,3370605.0,323.61298
376,1541,637335.0,3369405.0,321.95865
438,1542,637365.0,3367545.0,323.5788
388,1470,635205.0,3369045.0,322.67642
358,1549,637575.0,3369945.0,322.68668
351,1570,638205.0,3370155.0,323.47968
948,1280,629505.0,3352245.0,320.1266
976,1284,629625.0,3351405.0,312.40527
1003,1300,630105.0,3350595.0,317.4537
978,1290,629805.0,3351345.0,312.9761
1000,1371,632235.0,3350685.0,321.4528
957,1284,629625.0,3351975.0,322.97037
938,1325,630855.0,3352545.0,318.67392
958,1312,630465.0,3351945.0,322.861
981,1316,630585.0,3351255.0,322.06802
924,1342,631365.0,3352965.0,319.6925
1029,1274,629325.0,3349815.0,312.56592
946,1324,630825.0,3352305.0,317.13583
925,1247,628515.0,3352935.0,323.67108
954,1302,630165.0,3352065.0,316.58893
930,1252,628665.0,3352785.0,323.20282
961,1272,629265.0,3351855.0,316.19586
934,1306,630285.0,3352665.0,323.68817
968,1306,630285.0,3351645.0,326.0295
897,1311,630435.0,3353775.0,324.42303
918,1340,631305.0,3353145.0,319.13538
977,1252,628665.0,3351375.0,322.11246
968,1298,630045.0,3351645.0,325.15793
973,1331,631035.0,3351495.0,325.1169
938,1324,630825.0,3352545.0,318.7867
969,1307,630315.0,3351615.0,325.6877
965,1288,629745.0,3351735.0,320.3966
290,1191,626835.0,3371985.0,325.84152
309,1196,626985.0,3371415.0,324.758
329,1170,626205.0,3370815.0,324.76483
305,1198,627045.0,3371535.0,324.79218
265,1239,628275.0,3372735.0,321.74332
312,1209,627375.0,3371325.0,317.68954
333,1219,627675.0,3370695.0,323.51385
323,1205,627255.0,3370995.0,322.56363
300,1199,627075.0,3371685.0,325.40744
372,1220,627705.0,3369525.0,323.89667
1555,72,593265.0,3334035.0,323.33954
1513,109,594375.0,3335295.0,320.28723
1583,40,592305.0,3333195.0,320.48547
1576,69,593175.0,3333405.0,324.81268
1598,61,592935.0,3332745.0,324.13593
1604,86,593685.0,3332565.0,323.73944
1306,1489,635775.0,3341505.0,325.25705
1326,1461,634935.0,3340905.0,327.53345
1361,1508,636345.0,3339855.0,324.72723
1339,1442,634365.0,3340515.0,325.92014
1317,1447,634515.0,3341175.0,319.62073
1319,1514,636525.0,3341115.0,317.2828
1300,1390,632805.0,3341685.0,321.78775
1356,1432,634065.0,3340005.0,325.23312
1299,1439,634275.0,3341715.0,315.58746
1344,1469,635175.0,3340365.0,324.82977
1341,1467,635115.0,3340455.0,325.27756
1345,1418,633645.0,3340335.0,326.44992
1340,1442,634365.0,3340485.0,326.5593
1336,1459,634875.0,3340605.0,326.6755
1362,1483,635595.0,3339825.0,327.76245
1319,1433,634095.0,3341115.0,316.06256
1335,1453,634695.0,3340635.0,326.09787
1395,1473,635295.0,3338835.0,320.5504
1353,1405,633255.0,3340095.0,324.46405
1305,1447,634515.0,3341535.0,315.94635
1330,1456,634785.0,3340785.0,324.28973
1340,1432,634065.0,3340485.0,324.42645
1385,1447,634515.0,3339135.0,325.86545
1633,446,604485.0,3331695.0,318.90292
1651,501,606135.0,3331155.0,324.42645
1619,410,603405.0,3332115.0,318.35263
1644,466,605085.0,3331365.0,323.95477
1654,397,603015.0,3331065.0,322.3483
1648,458,604845.0,3331245.0,320.70764
1592,472,605265.0,3332925.0,320.84094
1601,464,605025.0,3332655.0,321.9108
1624,487,605715.0,3331965.0,322.0817
1672,478,605445.0,3330525.0,323.40448
1642,470,605205.0,3331425.0,325.2297
1656,464,605025.0,3331005.0,322.45084
1673,458,604845.0,3330495.0,324.00946
1606,520,606705.0,3332505.0,320.33508
601,1612,639465.0,3362655.0,324.28632
663,1616,639585.0,3360795.0,311.57812
651,1569,638175.0,3361155.0,316.65045
654,1566,638085.0,3361065.0,317.8126
587,1608,639345.0,3363075.0,325.28098
685,1130,625005.0,3360135.0,320.82727
724,1187,626715.0,3358965.0,324.16327
715,1164,626025.0,3359235.0,323.01822
684,1232,628065.0,3360165.0,314.8013
665,1128,624945.0,3360735.0,325.27414
731,1145,625455.0,3358755.0,325.57834
756,1217,627615.0,3358005.0,323.92743
733,1171,626235.0,3358695.0,324.55634
703,1197,627015.0,3359595.0,321.70914
740,1590,638805.0,3358485.0,321.77408
787,1628,639945.0,3357075.0,317.65536
736,1522,636765.0,3358605.0,311.52002
773,1599,639075.0,3357495.0,321.5519
806,1595,638955.0,3356505.0,321.02213
808,1542,637365.0,3356445.0,324.88446
810,1571,638235.0,3356385.0,321.10757
808,1622,639765.0,3356445.0,317.0538
836,1562,637965.0,3355605.0,312.4292
848,1561,637935.0,3355245.0,311.09277
795,1571,638235.0,3356835.0,324.6999
770,1574,638325.0,3357585.0,321.55875
824,1590,638805.0,3355965.0,317.67245
802,1609,639375.0,3356625.0,320.98108
789,1602,639165.0,3357015.0,323.83856
789,1566,638085.0,3357015.0,324.02313
807,1609,639375.0,3356475.0,319.22766
787,1625,639855.0,3357075.0,316.76324
800,1558,637845.0,3356685.0,313.981
786,1572,638265.0,3357105.0,324.7956
786,1571,638235.0,3357105.0,325.14084
1550,252,598665.0,3334185.0,320.21887
1563,320,600705.0,3333795.0,321.59634
1533,264,599025.0,3334695.0,319.63782
1534,277,599415.0,3334665.0,319.35413
1535,267,599115.0,3334635.0,322.8234
1555,239,598275.0,3334035.0,318.045
1496,300,600105.0,3335805.0,317.17
1546,261,598935.0,3334305.0,321.08365
195,791,614835.0,3374835.0,322.39615
194,780,614505.0,3374865.0,321.5519
177,760,613905.0,3375375.0,321.2819
189,768,614145.0,3375015.0,323.72577
157,821,615735.0,3375975.0,314.27835
217,810,615405.0,3374175.0,325.73557
192,707,612315.0,3374925.0,321.71597
201,773,614295.0,3374655.0,322.47818
185,782,614565.0,3375135.0,325.14084
193,757,613815.0,3374895.0,319.2345
211,757,613815.0,3374355.0,320.2838
165,738,613245.0,3375735.0,321.14517
173,826,615885.0,3375495.0,319.0807
1583,1550,637605.0,3333195.0,323.3532
1637,1539,637275.0,3331575.0,323.17206
1618,1547,637515.0,3332145.0,321.88345
1631,1559,637875.0,3331755.0,317.15292
1665,1514,636525.0,3330735.0,328.6682
1566,1499,636075.0,3333705.0,328.40503
1606,1552,637665.0,3332505.0,321.08707
1577,1566,638085.0,3333375.0,320.8922
1649,510,606405.0,3331215.0,320.30432
1659,520,606705.0,3330915.0,322.40982
1653,570,608205.0,3331095.0,321.66812
1675,486,605685.0,3330435.0,324.08124
1655,492,605865.0,3331035.0,326.26535
1058,1619,639675.0,3348945.0,320.29065
1109,1598,639045.0,3347415.0,320.53674
1124,1592,638865.0,3346965.0,323.41473
1093,1604,639225.0,3347895.0,327.49927
1132,1617,639615.0,3346725.0,326.93185
1115,1601,639135.0,3347235.0,322.4064
1098,1604,639225.0,3347745.0,327.4651
1108,1612,639465.0,3347445.0,327.6599
1077,1612,639465.0,3348375.0,325.14767
1042,1630,640005.0,3349425.0,321.88345
1082,1659,640875.0,3348225.0,320.06848
1137,1656,640785.0,3346575.0,321.63394
1064,1622,639765.0,3348765.0,322.30045
1091,1602,639165.0,3347955.0,327.44116
1143,1614,639525.0,3346395.0,322.31754
1138,1661,640935.0,3346545.0,325.1887
1101,1677,641415.0,3347655.0,318.6329
1124,1595,638955.0,3346965.0,322.11246
1085,1584,638625.0,3348135.0,317.42978
1094,1604,639225.0,3347865.0,327.6018
1026,1636,640185.0,3349905.0,324.3786
1136,1649,640575.0,3346605.0,322.39615
1036,1594,638925.0,3349605.0,313.59476
1093,1601,639135.0,3347895.0,328.22046
1024,1578,638445.0,3349965.0,310.79196
1077,1595,638955.0,3348375.0,319.70276
1089,1596,638985.0,3348015.0,324.75458
1042,1594,638925.0,3349425.0,312.74707
1281,1107,624315.0,3342255.0,323.11395
1299,1154,625725.0,3341715.0,325.65012
1241,1092,623865.0,3343455.0,326.3337
1330,1113,624495.0,3340785.0,319.73352
1309,1144,625425.0,3341415.0,326.14572
1270,1084,623625.0,3342585.0,323.6369
1334,1117,624615.0,3340665.0,321.58267
1291,1111,624435.0,3341955.0,323.17206
1245,1074,623325.0,3343335.0,323.76678
1292,1122,624765.0,3341925.0,323.93768
764,1034,622125.0,3357765.0,322.13638
726,1005,621255.0,3358905.0,323.83514
754,998,621045.0,3358065.0,320.10266
696,1023,621795.0,3359805.0,323.7155
735,971,620235.0,3358635.0,321.95523
686,968,620145.0,3360105.0,320.4137
722,979,620475.0,3359025.0,322.71402
1601,548,607545.0,3332655.0,320.1129
1588,496,605985.0,3333045.0,322.09195
1565,500,606105.0,3333735.0,314.80814
1568,509,606375.0,3333645.0,317.20078
1618,531,607035.0,3332145.0,320.48206
1618,577,608415.0,3332145.0,321.99966
297,1571,638235.0,3371775.0,324.23846
282,1571,638235.0,3372225.0,324.6042
300,1567,638115.0,3371685.0,323.49335
290,1609,639375.0,3371985.0,318.8961
309,1589,638775.0,3371415.0,325.028
298,1572,638265.0,3371745.0,323.98212
288,1586,638685.0,3372045.0,321.30923
320,1609,639375.0,3371085.0,323.1208
282,1589,638775.0,3372225.0,321.97574
314,1557,637815.0,3371265.0,321.9108
302,1567,638115.0,3371625.0,323.34296
298,1543,637395.0,3371745.0,324.2077
344,1595,638955.0,3370365.0,315.7105
261,1615,639555.0,3372855.0,321.31607
1585,1564,638025.0,3333135.0,321.09048
1571,1462,634965.0,3333555.0,327.49243
1571,1582,638565.0,3333555.0,325.06564
1565,1564,638025.0,3333735.0,323.63007
1479,1507,636315.0,3336315.0,322.77554
1590,1520,636705.0,3332985.0,325.11008
1534,1516,636585.0,3334665.0,324.65887
1546,1536,637185.0,3334305.0,324.4367
1508,1537,637215.0,3335445.0,321.8561
1573,1513,636495.0,3333495.0,328.32983
258,1223,627795.0,3372945.0,322.15005
262,1242,628365.0,3372825.0,322.21158
275,1255,628755.0,3372435.0,325.21603
240,1232,628065.0,3373485.0,326.467
273,1241,628335.0,3372495.0,322.17056
303,1223,627795.0,3371595.0,320.87512
255,1279,629475.0,3373035.0,325.71848
186,1278,629445.0,3375105.0,323.0661
240,1204,627225.0,3373485.0,325.55783
245,1267,629115.0,3373335.0,324.46063
218,1220,627705.0,3374145.0,323.72577
268,1252,628665.0,3372645.0,323.53094
273,1255,628755.0,3372495.0,324.97675
257,1163,625995.0,3372975.0,326.0637
278,1258,628845.0,3372345.0,326.97287
267,1243,628395.0,3372675.0,322.9567
201,1234,628125.0,3374655.0,324.6247
289,1192,626865.0,3372015.0,326.00217
218,1253,628695.0,3374145.0,325.4929
252,1255,628755.0,3373125.0,324.99042
289,1255,628755.0,3372015.0,327.24292
210,1210,627405.0,3374385.0,324.06073
245,1306,630285.0,3373335.0,323.0148
241,1273,629295.0,3373455.0,324.46405
246,1217,627615.0,3373305.0,325.88596
222,1253,628695.0,3374025.0,323.924
235,1226,627885.0,3373635.0,320.97766
258,1293,629895.0,3372945.0,323.9992
170,1756,643785.0,3375585.0,323.37372
150,1742,643365.0,3376185.0,319.22424
158,1751,643635.0,3375945.0,324.06073
156,1756,643785.0,3376005.0,324.86053
173,1719,642675.0,3375495.0,321.25455
215,1756,643785.0,3374235.0,322.7277
192,1714,642525.0,3374925.0,316.62653
54,1339,631275.0,3379065.0,319.33704
68,1331,631035.0,3378645.0,322.20474
90,1297,630015.0,3377985.0,315.0235
46,1354,631725.0,3379305.0,316.5479
40,1330,631005.0,3379485.0,320.36584
474,1420,633705.0,3366465.0,320.94348
448,1369,632175.0,3367245.0,317.69296
449,1341,631335.0,3367215.0,322.11246
430,1346,631485.0,3367785.0,321.29556
415,1332,631065.0,3368235.0,323.83514
444,1415,633555.0,3367365.0,323.41473
465,1325,630855.0,3366735.0,324.9323
446,1375,632355.0,3367305.0,324.76825
462,1445,634455.0,3366825.0,320.6051
445,1371,632235.0,3367335.0,320.9982
440,1371,632235.0,3367485.0,321.84244
464,1397,633015.0,3366765.0,322.9738
394,1343,631395.0,3368865.0,324.3
1309,1149,625575.0,3341415.0,325.5544
1331,1142,625365.0,3340755.0,321.7809
1317,1124,624825.0,3341175.0,320.71448
1299,1123,624795.0,3341715.0,326.07736
1332,1135,625155.0,3340725.0,323.2746
1339,1130,625005.0,3340515.0,322.83023
1301,1119,624675.0,3341655.0,322.4816
1293,1102,624165.0,3341895.0,324.3034
1341,1161,625935.0,3340455.0,324.39227
1271,1105,624255.0,3342555.0,320.96057
1194,566,608085.0,3344865.0,327.02414
1171,477,605415.0,3345555.0,319.60706
1223,609,609375.0,3343995.0,320.6427
1220,478,605445.0,3344085.0,317.2999
1264,573,608295.0,3342765.0,319.28918
1155,546,607485.0,3346035.0,317.53232
1232,554,607725.0,3343725.0,316.8692
1188,514,606525.0,3345045.0,319.98645
1178,571,608235.0,3345345.0,323.466
1237,594,608925.0,3343575.0,317.92538
1214,535,607155.0,3344265.0,318.35605
1156,502,606165.0,3346005.0,323.93768
1238,530,607005.0,3343545.0,317.07773
1197,571,608235.0,3344775.0,325.28098
1232,511,606435.0,3343725.0,321.75357
90,1586,638685.0,3377985.0,315.37897
150,1666,641085.0,3376185.0,324.7375
149,1547,637515.0,3376215.0,324.40594
129,1588,638745.0,3376815.0,326.47043
135,1657,640815.0,3376635.0,322.64566
119,1589,638775.0,3377115.0,325.98508
142,1600,639105.0,3376425.0,323.8625
131,1584,638625.0,3376755.0,324.51532
163,1548,637545.0,3375795.0,325.9509
122,1580,638505.0,3377025.0,323.24384
148,1617,639615.0,3376245.0,324.3
174,1611,639435.0,3375465.0,316.21295
148,1575,638355.0,3376245.0,313.44778
156,1575,638355.0,3376005.0,318.18515
146,1577,638415.0,3376305.0,312.57617
97,1600,639105.0,3377775.0,322.5773
138,1628,639945.0,3376545.0,325.91672
180,1604,639225.0,3375285.0,319.01575
89,1627,639915.0,3378015.0,324.63495
162,1624,639825.0,3375825.0,319.3302
143,1566,638085.0,3376395.0,325.56467
173,1563,637995.0,3375495.0,320.359
138,1600,639105.0,3376545.0,325.4553
125,1589,638775.0,3376935.0,326.197
189,1555,637755.0,3375015.0,321.27505
185,1638,640245.0,3375135.0,316.99228
144,1587,638715.0,3376365.0,326.8293
132,1643,640395.0,3376725.0,321.17935
192,1607,639315.0,3374925.0,319.56604
165,1571,638235.0,3375735.0,316.19586
145,1591,638835.0,3376335.0,326.6345
146,1269,629175.0,3376305.0,320.23938
231,1243,628395.0,3373755.0,324.72382
197,1308,630345.0,3374775.0,324.70673
214,1248,628545.0,3374265.0,323.45575
183,1256,628785.0,3375195.0,324.31708
189,1244,628425.0,3375015.0,322.54312
1291,816,615585.0,3341955.0,321.7023
1286,799,615075.0,3342105.0,318.85165
1299,841,616335.0,3341715.0,321.2443
1361,854,616725.0,3339855.0,317.76132
1286,862,616965.0,3342105.0,321.3195
1301,916,618585.0,3341655.0,326.2756
1303,851,616635.0,3341595.0,321.49722
1315,885,617655.0,3341235.0,326.9968
1317,833,616095.0,3341175.0,322.4269
220,1288,629745.0,3374085.0,323.80438
156,1300,630105.0,3376005.0,318.69443
217,1316,630585.0,3374175.0,329.34842
240,1244,628425.0,3373485.0,327.3352
176,1292,629865.0,3375405.0,320.95715
234,1258,628845.0,3373665.0,319.33362
233,1356,631785.0,3373695.0,325.0041
190,1324,630825.0,3374985.0,321.0153
221,1293,629895.0,3374055.0,323.38397
228,1267,629115.0,3373845.0,324.78192
215,1317,630615.0,3374235.0,326.23117
213,1300,630105.0,3374295.0,323.82147
247,1319,630675.0,3373275.0,325.47238
197,1262,628965.0,3374775.0,324.44012
276,1334,631125.0,3372405.0,322.57388
180,1338,631245.0,3375285.0,322.96695
238,1336,631185.0,3373545.0,325.6296
244,1380,632505.0,3373365.0,324.8742
269,1351,631635.0,3372615.0,324.84686
212,1291,629835.0,3374325.0,324.78534
235,1351,631635.0,3373635.0,324.23846
220,1308,630345.0,3374085.0,326.96945
232,1344,631425.0,3373725.0,323.91034
230,1327,630915.0,3373785.0,324.53583
209,1366,632085.0,3374415.0,325.52365
143,1302,630165.0,3376395.0,324.52557
276,1340,631305.0,3372405.0,319.43274
240,1358,631845.0,3373485.0,326.843
277,1304,630225.0,3372375.0,326.1047
193,1346,631485.0,3374895.0,322.94986
231,1294,629925.0,3373755.0,322.80972
192,1373,632295.0,3374925.0,320.10266
1480,286,599685.0,3336285.0,319.39172
1519,283,599595.0,3335115.0,319.50793
1513,257,598815.0,3335295.0,318.56113
1567,207,597315.0,3333675.0,319.09436
1573,240,598305.0,3333495.0,321.35367
1546,243,598395.0,3334305.0,322.15005
1575,279,599475.0,3333435.0,318.76962
1497,295,599955.0,3335775.0,318.879
1477,707,612315.0,3336375.0,325.00067
1493,748,613545.0,3335895.0,315.3072
1489,686,611685.0,3336015.0,323.94452
1458,736,613185.0,3336945.0,318.14072
1523,667,611115.0,3334995.0,320.16077
1504,705,612255.0,3335565.0,324.10175
1511,664,611025.0,3335355.0,317.72372
1428,694,611925.0,3337845.0,320.76575
1499,676,611385.0,3335715.0,325.44846
1488,694,611925.0,3336045.0,324.529
1470,656,610785.0,3336585.0,321.61685
287,723,612795.0,3372075.0,322.7482
237,679,611475.0,3373575.0,319.84973
351,734,613125.0,3370155.0,323.55487
274,679,611475.0,3372465.0,322.47818
280,719,612675.0,3372285.0,324.20087
282,733,613095.0,3372225.0,321.9279
290,763,613995.0,3371985.0,317.96982
1225,970,620205.0,3343935.0,324.16327
1203,972,620265.0,3344595.0,319.45667
1222,1036,622185.0,3344025.0,317.39902
1235,982,620565.0,3343635.0,329.73123
1138,982,620565.0,3346545.0,319.4806
1187,1062,622965.0,3345075.0,324.09833
1152,968,620145.0,3346125.0,325.5544
1169,1009,621375.0,3345615.0,325.94064
1142,941,619335.0,3346425.0,320.4137
1182,996,620985.0,3345225.0,326.5969
1130,969,620175.0,3346785.0,323.66766
1215,994,620925.0,3344235.0,325.07248
1195,999,621075.0,3344835.0,324.80927
1142,1031,622035.0,3346425.0,323.41473
1168,941,619335.0,3345645.0,321.7809
1232,1002,621165.0,3343725.0,319.38147
694,1158,625845.0,3359865.0,320.94006
651,1082,623565.0,3361155.0,323.70184
735,1087,623715.0,3358635.0,324.48456
715,1152,625665.0,3359235.0,320.4718
689,1121,624735.0,3360015.0,327.14038
671,1147,625515.0,3360555.0,324.92206
685,1103,624195.0,3360135.0,322.9772
668,1111,624435.0,3360645.0,323.79755
709,1111,624435.0,3359415.0,324.70673
681,1110,624405.0,3360255.0,325.73898
714,1101,624135.0,3359265.0,323.9001
711,1103,624195.0,3359355.0,326.30637
691,1119,624675.0,3359955.0,324.56317
698,1119,624675.0,3359745.0,321.152
689,1088,623745.0,3360015.0,323.32245
753,1077,623415.0,3358095.0,324.40594
702,1102,624165.0,3359625.0,325.13058
721,1116,624585.0,3359055.0,324.1667
726,1112,624465.0,3358905.0,326.89767
681,1161,625935.0,3360255.0,323.79413
667,1051,622635.0,3360675.0,324.48456
718,1100,624105.0,3359145.0,323.68134
330,1390,632805.0,3370785.0,321.3195
292,1497,636015.0,3371925.0,321.06656
295,1380,632505.0,3371835.0,317.73056
280,1427,633915.0,3372285.0,324.04022
